"Douglass_narrative" "EK_adrift" "EK_ourVisit" "EK_suppressed" "freedman_body1" "freedman_body2" "freedman_intro1" "freedman_intro2" "TWH_denmark" "TWH_gabriel" "TWH_leaves" "TWH_natTurner"
"outlines" 0 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"outset" 0 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0.0107215610592902
"outward" 0.00542475859824238 0 0 0.01085776330076 0 0 0 0 0 0 0 0
"overhanging" 0 0.00423029738990651 0 0 0 0 0 0 0 0.0190949016612564 0 0
"overseership" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"ox" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0.0174886323889472 0
"parson" 0 0 0.025779840164991 0.01085776330076 0 0 0 0 0 0 0 0
"participation" 0.00271237929912119 0 0 0 0 0 0 0.0352609308885755 0 0 0 0.0107215610592902
"pathetic" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0.0174886323889472 0
"patient" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0.0174886323889472 0
"pen" 0.00542475859824238 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"permanent" 0 0 0 0.01085776330076 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"permit" 0 0.00211514869495326 0.0128899200824955 0.01085776330076 0 0 0 0 0 0 0 0
"perpetual" 0.00271237929912119 0 0 0.01085776330076 0 0 0 0 0 0 0.0174886323889472 0
"perplexed" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0.0174886323889472 0
"physician" 0 0 0 0 0.0104449550866931 0 0 0.0352609308885755 0.00897907874652061 0 0 0
"picked" 0 0.00423029738990651 0 0 0.0104449550866931 0 0 0 0 0 0 0
"piers" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"pinckney^s" 0 0 0 0 0.0104449550866931 0.0189933523266857 0 0 0 0 0 0
"pine-tree" 0 0.00211514869495326 0 0 0.0208899101733863 0 0 0 0 0 0 0
"pine-trees" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0.0107215610592902
"pipe" 0 0.00211514869495326 0 0 0 0 0 0 0 0 0.0349772647778944 0
"pirate" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0.0107215610592902
"planks" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"planning" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0.0107215610592902
"planted" 0 0.00423029738990651 0.0128899200824955 0 0 0 0 0 0 0 0 0
"play" 0 0 0 0 0 0 0 0 0.00897907874652061 0 0.0349772647778944 0
"played" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"pledged" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"pockets" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"poison" 0.00542475859824238 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"police" 0 0 0 0 0 0 0 0.0352609308885755 0 0.0381898033225129 0 0
"politely" 0 0.00211514869495326 0 0 0 0.0189933523266857 0 0 0 0 0 0
"positive" 0.00271237929912119 0 0 0 0 0 0 0.0352609308885755 0 0 0 0.0107215610592902
"post" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"post-office" 0 0.00423029738990651 0 0 0 0.00949667616334283 0 0 0 0 0 0
"posted" 0 0.00423029738990651 0 0 0 0 0 0 0.00897907874652061 0 0 0
"poverty" 0.00542475859824238 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"practical" 0 0 0 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"prayer-meetings" 0 0 0 0 0 0 0 0 0.00897907874652061 0 0.0349772647778944 0
"preachers" 0.00542475859824238 0 0 0 0.0104449550866931 0 0 0 0 0 0 0
"preaching" 0.00542475859824238 0 0 0 0 0.00949667616334283 0 0 0 0 0 0
"preceding" 0 0 0.0128899200824955 0 0 0.0189933523266857 0 0 0 0 0 0
"pres-" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"presenting" 0.00271237929912119 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"preserve" 0.00271237929912119 0 0 0.01085776330076 0.0104449550866931 0 0 0 0 0 0 0
"pretence" 0.00271237929912119 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"pretensions" 0.00542475859824238 0 0 0 0.0104449550866931 0 0 0 0 0 0 0
"privately" 0 0 0 0 0.0208899101733863 0 0 0 0.00897907874652061 0 0 0
"privileges" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0.0107215610592902
"products" 0.00542475859824238 0 0 0 0 0 0 0 0.00897907874652061 0 0 0
"profane" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"profession" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"professional" 0 0 0 0 0 0.00949667616334283 0 0.0352609308885755 0 0 0.0174886323889472 0
"prom-" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"prompted" 0.00542475859824238 0 0 0 0 0 0 0 0.00897907874652061 0 0 0
"pronounced" 0 0 0 0 0 0 0 0 0.0179581574930412 0 0.0174886323889472 0
"propositions" 0 0 0.0386697602474865 0 0 0 0 0 0 0 0 0
"prosser^s" 0 0 0 0 0 0 0 0 0 0.0572847049837693 0 0
"protections" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"proves" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"provide" 0 0.00211514869495326 0 0.01085776330076 0 0 0 0 0 0 0.0174886323889472 0
"prudence" 0.00542475859824238 0 0 0 0 0 0 0 0 0.0190949016612564 0 0
"publicly" 0 0 0.0128899200824955 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"punish" 0 0 0 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"purchase" 0.00542475859824238 0 0 0 0.0104449550866931 0 0 0 0 0 0 0
"pursue" 0.00271237929912119 0 0 0 0 0.0189933523266857 0 0 0 0 0 0
"pursuers" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"pushing" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"quaker" 0 0.00211514869495326 0.0128899200824955 0 0 0.00949667616334283 0 0 0 0 0 0
"quakertown" 0 0 0 0 0 0.0284900284900285 0 0 0 0 0 0
"qualities" 0.00542475859824238 0 0 0 0 0 0 0 0.00897907874652061 0 0 0
"quantities" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"quart" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0.0174886323889472 0
"quartered" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0.0107215610592902
"queen" 0 0 0 0 0.0104449550866931 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"questionable" 0.00271237929912119 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"quote" 0.00271237929912119 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"raid" 0 0 0.0128899200824955 0 0 0.00949667616334283 0.110987791342952 0 0 0 0 0
"rank" 0.00542475859824238 0 0 0 0 0 0 0 0 0.0190949016612564 0 0
"ranked" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"rarely" 0 0 0 0 0 0 0 0 0.0179581574930412 0 0.0174886323889472 0
"raw" 0.00542475859824238 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"realize" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"recalled" 0.00271237929912119 0 0 0 0 0 0 0 0 0.0381898033225129 0 0
"reception" 0 0 0.0128899200824955 0.01085776330076 0 0 0 0 0 0 0.0174886323889472 0
"recommended" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"recorded" 0.00271237929912119 0 0 0 0 0.0189933523266857 0 0 0 0 0 0
"refinement" 0.00542475859824238 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"reflecting" 0.00271237929912119 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"refrain" 0.00271237929912119 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"refreshed" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"refusal" 0.00542475859824238 0 0 0.01085776330076 0 0 0 0 0 0 0 0
"regardless" 0.00271237929912119 0 0 0 0 0.0189933523266857 0 0 0 0 0 0
"regiments" 0 0.00211514869495326 0 0 0 0 0 0 0 0 0.0349772647778944 0
"rejected" 0.00542475859824238 0 0 0.01085776330076 0 0 0 0 0 0 0 0
"rejoiced" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0.0107215610592902
"rejoined" 0 0 0.0128899200824955 0.01085776330076 0 0 0 0.0352609308885755 0 0 0 0
"relations" 0 0 0.0128899200824955 0.01085776330076 0 0 0.110987791342952 0 0 0 0 0
"reliance" 0 0 0 0 0 0 0 0 0.0179581574930412 0 0 0.0107215610592902
"relief" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0.0174886323889472 0
"relish" 0.00271237929912119 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"reluctant" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"reminds" 0 0.00423029738990651 0 0.01085776330076 0 0 0 0 0 0 0 0
"rent" 0 0.00211514869495326 0 0 0 0.0189933523266857 0 0 0 0 0 0
"rented" 0.00271237929912119 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"residence" 0 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0.0190949016612564 0 0
"resolute" 0 0 0 0 0 0.0189933523266857 0 0 0.00897907874652061 0 0 0
"respectfully" 0 0 0.025779840164991 0.01085776330076 0 0 0 0 0 0 0 0
"respecting" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"response" 0.00271237929912119 0 0 0.01085776330076 0.0104449550866931 0 0 0 0 0 0 0
"responsibilities" 0.00542475859824238 0 0 0 0.0104449550866931 0 0 0 0 0 0 0
"restless" 0.00542475859824238 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"restoration" 0 0 0.0128899200824955 0.0217155266015201 0 0 0 0 0 0 0 0
"resulted" 0.00271237929912119 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"results" 0.00271237929912119 0 0 0 0 0 0.110987791342952 0 0 0 0.0174886323889472 0
"resumed" 0 0 0 0.01085776330076 0 0 0 0.0352609308885755 0.00897907874652061 0 0 0
"retreating" 0 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0214431221185805
"returns" 0.00271237929912119 0 0 0 0 0 0 0 0 0.0190949016612564 0.0174886323889472 0
"reverse" 0.00271237929912119 0 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"revolt" 0 0 0 0 0 0 0 0 0.0269372362395618 0 0 0
"revolted" 0 0 0.0128899200824955 0.0217155266015201 0 0 0 0 0 0 0 0
"revolutionary" 0 0 0 0 0 0 0 0 0.0179581574930412 0.0190949016612564 0 0
"ribs" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0.0174886323889472 0
"rifles" 0 0.00211514869495326 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"righteous" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"rightly" 0.00271237929912119 0 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"ringing" 0 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0.0107215610592902
"risen" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"rises" 0 0 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0.0107215610592902
"roadside" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"roaring" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"rolling" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"rony" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"rooms" 0.00271237929912119 0 0 0 0.0208899101733863 0 0 0 0 0 0 0
"roundabout" 0 0.00423029738990651 0 0 0.0104449550866931 0 0 0 0 0 0 0
"ruin" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"rulers" 0.00271237929912119 0 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0
"rum" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0 0.0190949016612564 0 0
"runaway" 0 0.00211514869495326 0 0 0.0208899101733863 0 0 0 0 0 0 0
"ruse" 0 0.00423029738990651 0 0 0.0104449550866931 0 0 0 0 0 0 0
"rush" 0.00271237929912119 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"ry" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0.0174886323889472 0
"sad" 0.00271237929912119 0 0.0128899200824955 0 0.0104449550866931 0 0 0 0 0 0 0
"sah" 0 0 0 0 0 0 0 0 0 0 0.0524658971668416 0
"saints" 0.00542475859824238 0 0 0 0 0 0 0 0 0.0190949016612564 0 0
"saith" 0.00271237929912119 0 0 0.01085776330076 0 0 0 0 0 0 0 0.0107215610592902
"salutation" 0 0.00423029738990651 0 0 0 0 0.110987791342952 0 0 0 0 0
"sammy" 0 0 0 0 0.0313348652600794 0 0 0 0 0 0 0
"san" 0 0 0 0 0 0 0 0 0 0.0572847049837693 0 0
"saw-mill" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"scent" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"scott" 0 0 0 0 0 0 0 0 0 0.0572847049837693 0 0
"scour" 0 0 0 0 0 0 0 0 0.0179581574930412 0 0 0.0107215610592902
"scouts" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0.0107215610592902
"scrambled" 0 0.00423029738990651 0 0 0 0 0 0 0 0.0190949016612564 0 0
"scream" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0.0107215610592902
"scriptures" 0 0 0 0 0 0 0 0 0.0269372362395618 0 0 0
"scuffle" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"se-" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"searching" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0.0107215610592902
"secession" 0 0 0.0128899200824955 0.01085776330076 0 0 0 0 0 0.0190949016612564 0 0
"secretly" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0 0.0190949016612564 0 0
"sees" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0.0174886323889472 0
"selling" 0 0 0 0 0.0208899101733863 0 0 0 0 0 0 0.0107215610592902
"selves" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"senses" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"separately" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"session" 0 0 0 0 0 0 0 0 0 0.0572847049837693 0 0
"seventy-five" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0.0174886323889472 0
"severest" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"sexes" 0.00271237929912119 0 0 0 0.0104449550866931 0 0 0 0 0 0 0.0107215610592902
"shadows" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"shape" 0.00542475859824238 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"shapes" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"sharp" 0.00271237929912119 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0
"shell" 0 0.00211514869495326 0 0.0217155266015201 0 0 0 0 0 0 0 0
"sheltered" 0 0.00423029738990651 0 0 0 0.00949667616334283 0 0 0 0 0 0
"shenandoah" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"sherman" 0 0 0.025779840164991 0.01085776330076 0 0 0 0 0 0 0 0
"shillings" 0 0 0 0 0 0.00949667616334283 0 0 0 0.0381898033225129 0 0
"shirts" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"shock" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"shops" 0 0.00211514869495326 0 0 0 0 0 0 0.0179581574930412 0 0 0
"shout" 0 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0.0174886323889472 0
"shuddering" 0 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0214431221185805
"sickle" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"sickly" 0.00271237929912119 0 0 0 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"signed" 0 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0 0 0 0.0107215610592902
"sincerity" 0 0 0 0.0217155266015201 0 0 0 0 0 0 0.0174886323889472 0
"singer" 0.00271237929912119 0 0 0 0 0 0.221975582685905 0 0 0 0 0
"sizes" 0 0.00423029738990651 0 0 0 0 0 0 0.00897907874652061 0 0 0
"skilful" 0.00271237929912119 0 0 0 0 0 0 0 0.0179581574930412 0 0 0
"skill" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"slave-owners" 0 0 0 0.0217155266015201 0 0 0 0 0.00897907874652061 0 0 0
"slave-trade" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"slave^s" 0 0 0 0 0.0208899101733863 0 0 0 0.00897907874652061 0 0 0
"slay" 0 0 0 0.01085776330076 0 0 0 0 0 0 0 0.0214431221185805
"slid" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"sloping" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"slung" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"smile" 0 0.00211514869495326 0.0128899200824955 0 0 0 0 0 0.00897907874652061 0 0 0
"smite" 0.00271237929912119 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"smith" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"smooth" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0 0
"smoothly" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"smouldering" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0.0174886323889472 0
"smyrna" 0 0 0 0 0.0313348652600794 0 0 0 0 0 0 0
"snatch" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"snow" 0.00271237929912119 0 0 0 0.0104449550866931 0.00949667616334283 0 0 0 0 0 0
"sober" 0.00542475859824238 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"soberly" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"solomon" 0 0 0 0 0 0 0 0 0 0.0381898033225129 0 0.0107215610592902
"somehow" 0.00271237929912119 0 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"sore" 0.00271237929912119 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0 0
"sorts" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"source" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"southerner" 0 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0 0.0174886323889472 0
"spared" 0 0 0 0.01085776330076 0 0 0 0 0 0 0 0.0214431221185805
"spark" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"spectacle" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0.0174886323889472 0
"spelling-book" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0 0.0174886323889472 0
"spending" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"split" 0 0.00423029738990651 0 0 0 0.00949667616334283 0 0 0 0 0 0
"squad" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"square" 0 0 0.0128899200824955 0 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"stack" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0 0.0107215610592902
"stagger" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"stake" 0.00271237929912119 0 0 0.01085776330076 0 0 0 0 0 0 0 0.0107215610592902
"stamp" 0 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"stands" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0.0174886323889472 0
"starboard" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"starved" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"staying" 0.00542475859824238 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"steamboats" 0.00542475859824238 0 0 0 0 0.00949667616334283 0 0 0 0 0 0
"stirring" 0 0.00423029738990651 0 0 0 0 0 0 0.00897907874652061 0 0 0
"stool" 0.00542475859824238 0 0 0 0 0.00949667616334283 0 0 0 0 0 0
"stores" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"stove" 0 0.00423029738990651 0 0 0 0.00949667616334283 0 0 0 0 0 0
"straightforward" 0 0 0.0386697602474865 0 0 0 0 0 0 0 0 0
"strained" 0 0.00423029738990651 0 0.01085776330076 0 0 0 0 0 0 0 0
"stretching" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"stricken" 0 0.00423029738990651 0 0.01085776330076 0 0 0 0 0 0 0 0
"strictly" 0.00542475859824238 0 0 0 0.0104449550866931 0 0 0 0 0 0 0
"strokes" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"strove" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"stumbling" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0.0174886323889472 0
"submitted" 0.00542475859824238 0 0 0.01085776330076 0 0 0 0 0 0 0 0
"subsided" 0.00271237929912119 0 0 0 0 0 0 0 0 0 0.0174886323889472 0.0107215610592902
"suffolk" 0 0.00211514869495326 0 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"suggestion" 0 0.00423029738990651 0 0 0.0104449550866931 0 0 0 0 0 0 0
"summoned" 0.00271237929912119 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"summons" 0.00271237929912119 0.00211514869495326 0 0 0.0104449550866931 0 0 0 0 0 0 0
"sumner" 0 0 0 0.0325732899022801 0 0 0 0 0 0 0 0
"sundown" 0 0 0.0386697602474865 0 0 0 0 0 0 0 0 0
"sung" 0.00271237929912119 0 0 0 0 0 0 0 0 0.0190949016612564 0.0174886323889472 0
"superiors" 0.00271237929912119 0 0 0 0.0104449550866931 0 0 0 0 0 0.0174886323889472 0
"superstitious" 0.00271237929912119 0 0 0.01085776330076 0 0 0 0 0 0 0 0.0107215610592902
"supposing" 0 0.00423029738990651 0 0.01085776330076 0 0 0 0 0 0 0 0
"suppress" 0.00542475859824238 0 0 0 0 0 0 0 0.00897907874652061 0 0 0
"sur" 0 0 0 0 0 0 0 0 0 0.0190949016612564 0 0.0214431221185805
"sur-" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"surmounted" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"surprising" 0.00271237929912119 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"swear" 0.00271237929912119 0 0 0 0 0 0 0 0 0 0 0.0214431221185805
"sweat" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"sweet-potatoes" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"swept" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"swore" 0.00542475859824238 0 0 0 0 0.00949667616334283 0 0 0 0 0 0
"symbol" 0 0 0.0128899200824955 0 0 0 0 0 0 0.0190949016612564 0 0.0107215610592902
"sympathies" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0 0.0107215610592902
"sympathized" 0.00271237929912119 0.00211514869495326 0 0.01085776330076 0 0 0 0 0 0 0 0
"tance" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"tar" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"taste" 0.00542475859824238 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"tasted" 0 0.00211514869495326 0 0 0 0 0 0 0 0 0.0349772647778944 0
"teachers" 0.00271237929912119 0.00211514869495326 0 0 0 0 0 0 0 0 0.0174886323889472 0
"team" 0.00542475859824238 0.00211514869495326 0 0 0 0 0 0 0 0 0 0
"tear" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0 0.0107215610592902
"tedious" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"tended" 0 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0.0107215610592902
"tenderness" 0.00542475859824238 0 0 0 0 0 0 0 0 0.0190949016612564 0 0
"tenfold" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"tent" 0 0 0.0128899200824955 0 0 0 0 0 0 0 0.0349772647778944 0
"terribly" 0 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0 0.0190949016612564 0 0
"territory" 0 0 0.025779840164991 0 0 0 0 0 0 0.0190949016612564 0 0
"terrors" 0 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0.0107215610592902
"text" 0 0 0 0 0 0 0 0 0 0 0.0524658971668416 0
"thee" 0 0 0 0 0 0 0 0 0 0 0.0524658971668416 0
"theory" 0.00542475859824238 0 0 0 0 0 0 0 0 0 0.0174886323889472 0
"thereof" 0.00271237929912119 0 0.0128899200824955 0 0 0 0 0 0 0.0190949016612564 0 0
"thi" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"thicket" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"thin" 0 0.00423029738990651 0 0 0 0 0 0 0.00897907874652061 0 0 0
"threat" 0 0 0 0 0.0104449550866931 0 0 0.0352609308885755 0 0 0 0.0107215610592902
"threats" 0.00542475859824238 0 0 0 0 0 0 0 0.00897907874652061 0 0 0
"threshold" 0 0 0.0128899200824955 0 0.0104449550866931 0 0.110987791342952 0 0 0 0 0
"thrill" 0.00542475859824238 0 0 0 0 0 0.110987791342952 0 0 0 0 0
"thriving" 0 0.00211514869495326 0 0 0 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"thy" 0.00813713789736357 0 0 0 0 0 0 0 0 0 0 0
"tightly" 0 0.00423029738990651 0 0 0 0 0 0 0.00897907874652061 0 0 0
"title" 0.00542475859824238 0 0 0 0 0 0 0 0 0.0190949016612564 0 0
"to-" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"to-morrow" 0 0 0 0.01085776330076 0 0 0 0 0 0 0.0349772647778944 0
"to-night" 0 0 0 0 0 0 0 0 0 0 0.0524658971668416 0
"toil-worn" 0.00542475859824238 0 0 0 0 0.00949667616334283 0 0 0 0 0 0
"tolerably" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"tones" 0.00271237929912119 0.00423029738990651 0 0 0 0 0 0 0 0 0 0
"topics" 0 0.00423029738990651 0.0128899200824955 0 0 0 0 0 0 0 0 0
"tossed" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"tough" 0 0.00423029738990651 0 0 0 0 0 0 0 0 0.0174886323889472 0
"tract" 0 0.00211514869495326 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0
"tramp" 0 0.00634544608485977 0 0 0 0 0 0 0 0 0 0
"transferred" 0 0 0 0 0 0 0 0 0.00897907874652061 0.0190949016612564 0 0.0107215610592902
"transpired" 0 0 0 0.01085776330076 0.0104449550866931 0 0 0.0352609308885755 0 0 0 0
