"EK-adrift" "EK-ourVisit" "EK-suppressed" "freedman-body1" "freedman-body2" "freedman-intro1" "freedman-intro2" "TWH-denmark" "TWH-gabriel" "TWH-leaves" "TWH-nat_turner"
"give" 0.0676847582385042 0.0902294405774684 0.141150922909881 0.0208899101733863 0.275403608736942 0 0.0705218617771509 0.0269372362395618 0.0381898033225129 0 0.0214431221185805
"say" 0.0253817843394391 0.206238721319928 0.249728555917481 0.083559640693545 0.104463437796771 0.110987791342952 0 0.044895393732603 0.0572847049837693 0.174886323889472 0.0321646831778707
"started" 0.139599813866915 0 0 0.156674326300397 0.0854700854700855 0 0.0352609308885755 0 0 0 0.0107215610592902
"her" 0.0930665425779432 0 0 0.188009191560476 0.1329534662868 0 0 0.0179581574930412 0.0381898033225129 0.0524658971668416 0.0750509274150316
"let" 0.0486484199839249 0.25779840164991 0.173724212812161 0.0731146856068519 0.0759734093067426 0 0 0.0359163149860824 0.0572847049837693 0.104931794333683 0.0321646831778707
"take" 0.0528787173738314 0.0644496004124774 0.0977198697068404 0.104449550866931 0.246913580246914 0 0.0352609308885755 0.0808117087186855 0.0190949016612564 0.0349772647778944 0.0214431221185805
"among" 0.0846059477981302 0.025779840164991 0.0217155266015201 0.0417798203467725 0.0189933523266857 0 0.0352609308885755 0.134686181197809 0.0954745083062822 0.139909059111577 0.0964940495336121
"also" 0.0676847582385042 0.0128899200824955 0.11943539630836 0.0522247754334656 0.056980056980057 0.110987791342952 0.0352609308885755 0.0808117087186855 0.0381898033225129 0.139909059111577 0.117937171652193
"your" 0.00423029738990651 0.554266563547306 0.162866449511401 0.083559640693545 0.113960113960114 0.221975582685905 0 0.0269372362395618 0 0 0.0214431221185805
"most" 0.0486484199839249 0.0128899200824955 0.1085776330076 0.0626697305201588 0.0664767331433998 0.332963374028857 0 0.116728023704768 0.0763796066450258 0.12242042672263 0.128658732711483
"along" 0.154405854731588 0 0 0.0522247754334656 0.0284900284900285 0 0.0705218617771509 0.00897907874652061 0 0.0174886323889472 0
"too" 0.0888362451880367 0.0386697602474865 0.0542888165038002 0.114894505953624 0.0854700854700855 0 0.0705218617771509 0.0269372362395618 0.0190949016612564 0.104931794333683 0.0321646831778707
"may" 0.0148060408646728 0.244908481567414 0.238870792616721 0.0731146856068519 0.0474833808167142 0 0.0352609308885755 0.0359163149860824 0.0763796066450258 0.12242042672263 0.0857724884743219
"passed" 0.107872583442616 0.025779840164991 0.0325732899022801 0.0208899101733863 0.0474833808167142 0 0.0705218617771509 0.0897907874652061 0.0954745083062822 0.0349772647778944 0.0214431221185805
"adrift" 0.17555734168112 0 0 0 0 0 0 0 0 0 0
"general" 0.0486484199839249 0.0386697602474865 0.325732899022801 0.0208899101733863 0 0.554938956714761 0 0.0359163149860824 0.0954745083062822 0.157397691500525 0.0214431221185805
"own" 0.0211514869495326 0.025779840164991 0.1085776330076 0.135784416127011 0.0759734093067426 0.221975582685905 0.0705218617771509 0.188560653676933 0.0190949016612564 0.157397691500525 0.0536078052964512
"never" 0.0253817843394391 0.154679040989946 0.0651465798045603 0.083559640693545 0.056980056980057 0.221975582685905 0.0352609308885755 0.0538744724791236 0.133664311628795 0.157397691500525 0.139380293770773
"seen" 0.112102880832523 0.051559680329982 0.0325732899022801 0.0104449550866931 0.00949667616334283 0 0.176304654442877 0.0179581574930412 0.0572847049837693 0.0699545295557887 0.0643293663557414
"country" 0.0423029738990651 0.116009280742459 0.195439739413681 0.0522247754334656 0.0664767331433998 0 0.0705218617771509 0.116728023704768 0.0572847049837693 0.0524658971668416 0.0107215610592902
"gone" 0.116333178222429 0.0128899200824955 0.0434310532030402 0.104449550866931 0.0379867046533713 0 0.0705218617771509 0.00897907874652061 0 0.0349772647778944 0.0107215610592902
"got" 0.0930665425779432 0.0386697602474865 0.0325732899022801 0.135784416127011 0.104463437796771 0 0 0.0179581574930412 0 0.0524658971668416 0.0107215610592902
"still" 0.0761453530183172 0.0902294405774684 0.01085776330076 0.0104449550866931 0.0379867046533713 0.110987791342952 0 0.0628535512256442 0.133664311628795 0.0524658971668416 0.128658732711483
"work" 0.0676847582385042 0.025779840164991 0.0434310532030402 0.146229371213704 0.113960113960114 0 0 0.0359163149860824 0.0381898033225129 0.0524658971668416 0.0643293663557414
"same" 0.0528787173738314 0.025779840164991 0.0542888165038002 0.0522247754334656 0.0854700854700855 0 0.176304654442877 0.0987698662117267 0.0954745083062822 0.0349772647778944 0.0964940495336121
"slave" 0.0148060408646728 0 0.0325732899022801 0.177564236473783 0.0854700854700855 0.221975582685905 0 0.116728023704768 0.171854114951308 0.0174886323889472 0.182266538007934
"make" 0.0719150556284107 0.103119360659964 0.141150922909881 0.0522247754334656 0.056980056980057 0 0.0705218617771509 0.0359163149860824 0 0.0349772647778944 0.0321646831778707
"side" 0.118448326917382 0 0.0542888165038002 0.0104449550866931 0.0379867046533713 0 0 0.0359163149860824 0.0381898033225129 0.0524658971668416 0.0214431221185805
"those" 0.0190363382545793 0.103119360659964 0.0977198697068404 0.0731146856068519 0.0189933523266857 0.110987791342952 0.0352609308885755 0.206518811169974 0.0763796066450258 0.0699545295557887 0.0964940495336121
"kline" 0 0 0 0 0.408357075023742 0 1.12834978843441 0 0 0 0
"master" 0.0105757434747663 0.0128899200824955 0 0.428243158554418 0.0379867046533713 0 0 0.0897907874652061 0.0572847049837693 0 0.107215610592902
"how" 0.0507635686788781 0.0773395204949729 0.0434310532030402 0.125339461040318 0.0284900284900285 0.110987791342952 0.0705218617771509 0.0628535512256442 0.0381898033225129 0.104931794333683 0.0643293663557414
"kept" 0.0972968399678497 0.0128899200824955 0.0325732899022801 0.0731146856068519 0.00949667616334283 0 0.0352609308885755 0.107748944958247 0 0.0174886323889472 0.0107215610592902
"once" 0.0401878252041118 0.0773395204949729 0.1085776330076 0.0522247754334656 0.056980056980057 0.110987791342952 0 0.107748944958247 0.0763796066450258 0.0349772647778944 0.0857724884743219
"richmond" 0.0126908921697195 0.451147202887342 0.0217155266015201 0 0.00949667616334283 0 0 0 0.32461332824136 0 0.128658732711483
"south" 0.0338423791192521 0.206238721319928 0.152008686210641 0.0522247754334656 0.0189933523266857 0 0 0.107748944958247 0.0381898033225129 0.0174886323889472 0.0536078052964512
"water" 0.120563475612336 0.0128899200824955 0.01085776330076 0.0208899101733863 0.00949667616334283 0 0.0352609308885755 0.0179581574930412 0 0.104931794333683 0.0214431221185805
"gorsuch" 0 0 0 0 0.427350427350427 0 0.952045133991537 0 0 0 0
"states" 0.00423029738990651 0.14178912090745 0.11943539630836 0.0522247754334656 0.0759734093067426 0.221975582685905 0.141043723554302 0.044895393732603 0.26732862325759 0 0.107215610592902
"though" 0.0634544608485977 0.0386697602474865 0.0542888165038002 0.0522247754334656 0 0.110987791342952 0.0352609308885755 0.0808117087186855 0.0763796066450258 0.139909059111577 0.0536078052964512
"called" 0.0380726765091586 0.051559680329982 0.0434310532030402 0.135784416127011 0.104463437796771 0 0.105782792665726 0.0359163149860824 0.0381898033225129 0.0174886323889472 0.107215610592902
"knew" 0.0930665425779432 0.0128899200824955 0.0217155266015201 0.0626697305201588 0.104463437796771 0 0.0352609308885755 0.0179581574930412 0 0.0174886323889472 0.0214431221185805
"nothing" 0.0549938660687846 0.0644496004124774 0.0651465798045603 0.0626697305201588 0.0379867046533713 0 0 0.0538744724791236 0.114569409967539 0.0699545295557887 0.0750509274150316
"outlaws" 0 0 0 0 0 0 0 0.269372362395618 0.286423524918847 0 0.268039026482256
"travellers" 0 0 0 0 0 0 0 0.269372362395618 0.286423524918847 0 0.268039026482256
"half" 0.09095139388299 0.0644496004124774 0.0651465798045603 0.0104449550866931 0 0 0.105782792665726 0.0179581574930412 0.0572847049837693 0.0524658971668416 0.0321646831778707
"peace" 0.00211514869495326 0.489816963134829 0.282301845819761 0.0208899101733863 0.00949667616334283 0 0 0.00897907874652061 0 0 0
"door" 0.0803756504082237 0.0644496004124774 0.01085776330076 0.0940045957802381 0.0949667616334283 0 0.0352609308885755 0.00897907874652061 0.0381898033225129 0 0.0107215610592902
"fire" 0.101527137357756 0.0128899200824955 0.0217155266015201 0.0522247754334656 0.0759734093067426 0.110987791342952 0 0 0 0.0349772647778944 0.0107215610592902
"hundred" 0.0253817843394391 0.051559680329982 0.0542888165038002 0.0104449550866931 0.0379867046533713 0 0.141043723554302 0.107748944958247 0.190949016612564 0.0174886323889472 0.160823415889353
"seemed" 0.0803756504082237 0.0386697602474865 0.0434310532030402 0.0731146856068519 0.0474833808167142 0 0 0.00897907874652061 0.0381898033225129 0.139909059111577 0
"distance" 0.126908921697195 0 0 0.0417798203467725 0.00949667616334283 0 0.0352609308885755 0 0 0 0.0107215610592902
"several" 0.0846059477981302 0.025779840164991 0.01085776330076 0.0313348652600794 0.0284900284900285 0 0.141043723554302 0.0808117087186855 0.0381898033225129 0 0.0321646831778707
"jaquess" 0 0.0386697602474865 0.684039087947883 0 0 0 0 0 0 0 0
"whole" 0.0359575278142053 0.0644496004124774 0.0325732899022801 0.0313348652600794 0.0379867046533713 0 0.0352609308885755 0.134686181197809 0.0954745083062822 0.0874431619447359 0.0857724884743219
"black" 0.0761453530183172 0.0644496004124774 0.01085776330076 0.0104449550866931 0 0.776914539400666 0 0.0538744724791236 0.0381898033225129 0.0174886323889472 0.0643293663557414
"others" 0.0338423791192521 0.0128899200824955 0.0217155266015201 0.0626697305201588 0.104463437796771 0 0.211565585331453 0.0718326299721649 0.0190949016612564 0.0874431619447359 0.0964940495336121
"yet" 0.0359575278142053 0.0128899200824955 0.0217155266015201 0.083559640693545 0.0379867046533713 0 0.0352609308885755 0.15264433869085 0.0763796066450258 0.104931794333683 0.0536078052964512
"gave" 0.082490799103177 0.025779840164991 0 0.0417798203467725 0.056980056980057 0 0 0.0628535512256442 0.0190949016612564 0.0349772647778944 0.0321646831778707
"put" 0.0528787173738314 0.0644496004124774 0.0651465798045603 0.114894505953624 0.0284900284900285 0.110987791342952 0.105782792665726 0.0269372362395618 0.0190949016612564 0.0174886323889472 0.0536078052964512
"boat" 0.109987732137569 0.0128899200824955 0.0542888165038002 0.0104449550866931 0.0379867046533713 0 0 0 0 0 0
"colored" 0.00634544608485977 0 0 0.135784416127011 0.0759734093067426 0.110987791342952 0.211565585331453 0.116728023704768 0.0190949016612564 0.12242042672263 0.117937171652193
"coming" 0.0803756504082237 0.025779840164991 0.0217155266015201 0.0522247754334656 0.104463437796771 0 0.0352609308885755 0.0269372362395618 0 0.0174886323889472 0
"hand" 0.0190363382545793 0.0773395204949729 0.141150922909881 0.0626697305201588 0.104463437796771 0.332963374028857 0.0352609308885755 0.044895393732603 0.0190949016612564 0.0699545295557887 0.0428862442371609
"himself" 0.0126908921697195 0.0128899200824955 0.01085776330076 0.0208899101733863 0.0379867046533713 0.110987791342952 0.0705218617771509 0.116728023704768 0.229138819935077 0.0524658971668416 0.192988099067224
"insurrection" 0 0 0 0 0 0 0 0.0808117087186855 0.210043918273821 0 0.46102712554948
"southern" 0.0401878252041118 0.232018561484919 0.0977198697068404 0.0313348652600794 0 0.332963374028857 0 0.0179581574930412 0.0954745083062822 0 0.0428862442371609
"war" 0.016921189559626 0.348027842227378 0.152008686210641 0.0104449550866931 0 0.332963374028857 0 0.0269372362395618 0.0381898033225129 0.0874431619447359 0
"davis" 0.00423029738990651 0.425367362722351 0.293159609120521 0 0 0 0 0 0 0 0
"free" 0.0190363382545793 0.051559680329982 0.0217155266015201 0.146229371213704 0.0474833808167142 0.110987791342952 0.0352609308885755 0.125707102451288 0.0190949016612564 0.0524658971668416 0.0857724884743219
"however" 0.0719150556284107 0.051559680329982 0.0217155266015201 0.0104449550866931 0.0474833808167142 0.110987791342952 0.0705218617771509 0.0538744724791236 0.0954745083062822 0.0349772647778944 0
"lincoln" 0.00211514869495326 0.103119360659964 0.564603691639522 0 0 0 0 0 0 0.0174886323889472 0
"looked" 0.0951816912728965 0.025779840164991 0 0.0417798203467725 0.0284900284900285 0 0 0.0359163149860824 0 0.0174886323889472 0.0321646831778707
"nat" 0 0 0 0 0 0 0 0 0.0954745083062822 0 0.611128980379543
"answered" 0.0465332712889716 0.0128899200824955 0.184581976112921 0.0626697305201588 0.0664767331433998 0.110987791342952 0.0352609308885755 0.00897907874652061 0 0.0349772647778944 0.0321646831778707
"here" 0.0253817843394391 0.128899200824955 0.141150922909881 0.0626697305201588 0.0854700854700855 0 0.0705218617771509 0.00897907874652061 0 0.0874431619447359 0.0321646831778707
"city" 0.016921189559626 0.025779840164991 0.0217155266015201 0.0417798203467725 0.0189933523266857 0 0 0.305288677381701 0.0763796066450258 0 0.0428862442371609
"large" 0.0951816912728965 0.0386697602474865 0 0.0417798203467725 0.00949667616334283 0 0 0.0269372362395618 0.0190949016612564 0 0.0321646831778707
"thing" 0.0592241634586911 0.051559680329982 0.0434310532030402 0.0104449550866931 0.00949667616334283 0 0 0.0718326299721649 0.0381898033225129 0.0699545295557887 0.0857724884743219
"think" 0.0317272304242988 0.14178912090745 0.162866449511401 0.083559640693545 0.0474833808167142 0 0 0 0 0.104931794333683 0
"even" 0.0211514869495326 0.0386697602474865 0.01085776330076 0.0104449550866931 0.0189933523266857 0.332963374028857 0.0352609308885755 0.107748944958247 0.152759213290052 0.12242042672263 0.117937171652193
"set" 0.0803756504082237 0.0128899200824955 0.0217155266015201 0.0522247754334656 0.0759734093067426 0.110987791342952 0 0.00897907874652061 0.0190949016612564 0.0174886323889472 0.0107215610592902
"having" 0.0592241634586911 0.0386697602474865 0.0325732899022801 0.0104449550866931 0.0379867046533713 0 0.0352609308885755 0.044895393732603 0.133664311628795 0.0349772647778944 0.0428862442371609
"home" 0.0401878252041118 0 0.0434310532030402 0.156674326300397 0.0854700854700855 0 0.0352609308885755 0.00897907874652061 0 0.104931794333683 0.0321646831778707
"against" 0.0338423791192521 0.0386697602474865 0.0434310532030402 0.0417798203467725 0.0379867046533713 0 0 0.125707102451288 0.0381898033225129 0.0174886323889472 0.0964940495336121
"colonel" 0.00846059477981302 0.270688321732405 0.293159609120521 0 0 0 0 0.00897907874652061 0.0190949016612564 0.0524658971668416 0
"find" 0.082490799103177 0.051559680329982 0.0325732899022801 0.0313348652600794 0.0189933523266857 0 0 0.00897907874652061 0.0381898033225129 0.0174886323889472 0.0214431221185805
"five" 0.0253817843394391 0.025779840164991 0.0760043431053203 0.0626697305201588 0.056980056980057 0 0.0352609308885755 0.0808117087186855 0.0381898033225129 0.0349772647778944 0.107215610592902
"tell" 0.0571090147637379 0.0773395204949729 0.130293159609121 0.0626697305201588 0.0189933523266857 0 0.0352609308885755 0.00897907874652061 0 0.0174886323889472 0.0107215610592902
"am" 0.00846059477981302 0.14178912090745 0.0977198697068404 0.0731146856068519 0.151946818613485 0.110987791342952 0 0.00897907874652061 0 0.0874431619447359 0.0214431221185805
